% Model:              hydro_005.mph
% Version:            COMSOL 5.4.0.225
% Date:               Apr 16 2025, 10:51
% Dimension:          3
% Nodes:              3184
% Expressions:        4
% Description:        Velocity field, x component, Velocity field, y component, Velocity field, z component, Pressure
% Length unit:        m
% x                       y                        z                        u2 (m/s) @ t=1           v2 (m/s) @ t=1           w2 (m/s) @ t=1           p2 (Pa) @ t=1
1.8446891366648297E-6     2.8841366399368085E-7    -9.393365510809885E-7    -2.3013867161921115E-11  -3.5920557233426006E-12  -2.7429869466715866E-9   0.10711503662229925
1.4954280033635533E-6     3.186256146358869E-7     -1.6458210624115464E-6   -1.5028443276494227E-11  -3.163548914012943E-12   -2.73816820874485E-9     0.10711503410072297
1.4904675636802394E-6     0                        -1.5077530767069316E-6   -1.779704569757736E-11   0                        -2.7366842036120543E-9   0.10711500764846024
1.8885062882251519E-6     0                        -3.2222102419548175E-7   -3.0630156034459764E-11  0                        -2.7493940449463034E-9   0.10711502689200751
1.6520040980916795E-6     0                        7.446518391522328E-7     -3.1525171661828905E-11  0                        -2.7689803477754187E-9   0.1071150630728299
1.510860392156172E-6      2.8238078578901607E-7    8.484478989209921E-7     -3.174030540254347E-11   -5.984750851543849E-12   -2.7726125170885443E-9   0.107115036297259
1.747342808077431E-6      0                        4.07271985183283E-7      -3.4425952918115486E-11  0                        -2.762812610963705E-9    0.10711500365788608
1.5356345432483717E-6     3.167708522540115E-7     3.9463079150904165E-7    -4.142750260291667E-11   -8.547541158765668E-12   -2.765469018524615E-9    0.10711509963413947
1.1338816725322559E-6     7.31404115210971E-7      1.1537085595904227E-6    -2.32008869010488E-11    -1.4855903101717836E-11  -2.7781764582010066E-9   0.10711499811418627
1.0288222775209736E-6     1.0288222775209736E-6    1.095341663501847E-6     -1.9479036050971854E-11  -1.9479036050971854E-11  -2.775308818991838E-9    0.10711507740966232
1.2814187814335637E-6     8.789412241122511E-7     8.786128690239729E-7     -2.5684711545738617E-11  -1.7500597007069373E-11  -2.7723504426651157E-9   0.10711507064986137
1.193120876646461E-6      1.193120876646461E-6     8.049817793581945E-7     -2.0717540569610508E-11  -2.0717540569610508E-11  -2.7687213402992095E-9   0.10711506270545994
1.30832964351459E-6       1.30832964351459E-6      4.807194549835851E-7     -2.1343831082841404E-11  -2.1343831082841404E-11  -2.7626198800647567E-9   0.10711505067932087
1.513614774779571E-6      8.608552199369793E-7     6.177097843169811E-7     -2.7258851816295275E-11  -1.5505080633953858E-11  -2.7658693552913725E-9   0.10711501908989933
1.643950844274989E-6      1.0042907400626139E-6    3.2728378264191657E-7    -2.509750198404636E-11   -1.5339707679218103E-11  -2.7597250868001802E-9   0.10711502963364886
1.2650348273146323E-6     8.663331286882241E-7     6.19595527433858E-7      -3.18028022001661E-11    -2.1692587948715667E-11  -2.770299796068051E-9    0.10711504010196043
1.7512045308693554E-6     3.501259183053275E-7     1.7117904817712691E-7    -3.4539198266373154E-11  -6.843174354172512E-12   -2.758162300770755E-9    0.10711499210615963
1.8032038968104273E-6     0                        1.553357659012833E-7     -3.4518136323169614E-11  0                        -2.7577837159186747E-9   0.10711506082468455
1.760145334934516E-6      2.8657790191621857E-7    -1.8416517055691526E-7   -3.4728211641042435E-11  -5.629999251359253E-12   -2.7511134539413033E-9   0.10711500143209783
1.344262122227811E-6      1.344262122227811E-6     1.2567481411742638E-7    -2.2115725204255212E-11  -2.2115725204255212E-11  -2.7567771209242507E-9   0.10711506177738193
1.3922846691990517E-6     1.0724546170928777E-6    2.9285702953539704E-7    -2.8050221189404257E-11  -2.156306365464588E-11   -2.7605767452682103E-9   0.10711502490259955
1.355913190638492E-6      9.87339673433008E-7      -9.77616444141326E-7     -2.110830717753071E-11   -1.5366312395791236E-11  -2.7395030325130834E-9   0.10711502109547767
1.299891783074081E-6      1.299891783074081E-6     -2.6897395002691716E-7   -2.3128538540424386E-11  -2.3128538540424386E-11  -2.749977040417941E-9    0.10711502302469912
1.4515179591621526E-6     1.0003730835998485E-6    -8.522688700306584E-8    -3.022808912482624E-11   -2.075274116261479E-11   -2.752986141702908E-9    0.10711504668634085
1.5336629380823814E-6     1.0207735996161653E-6    -5.790787224561431E-7    -2.4323310199038688E-11  -1.6165900763964164E-11  -2.745472240460732E-9    0.10711500984321778
1.6147598892881094E-6     2.7541768507707855E-7    -1.1150356212664413E-6   -2.350387994687856E-11   -4.0591808108741104E-12  -2.7384136874940224E-9   0.1071150621551096
7.500979801962872E-7      7.500979801962872E-7     1.1033617788510044E-6    -2.4022013972206648E-11  -2.4022013972206648E-11  -2.790046331272208E-9    0.10711500660987218
8.856415431459101E-7      3.7504899009813147E-7    1.2680359963457026E-6    -2.511179618188066E-11   -1.058423310062149E-11   -2.790737376395074E-9    0.10711504118222981
1.0696255580598815E-6     0                        1.099013299893845E-6     -3.39386194724229E-11    0                        -2.7894104017927104E-9   0.10711496214732155
1.177604821086004E-6      1.952914798407924E-7     9.235351108597709E-7     -3.911012697617825E-11   -6.257831331646054E-12   -2.785296008419628E-9    0.10711501809212276
8.061113515465053E-7      0                        1.7191864836291722E-6    -1.3406103790052577E-11  0                        -2.7834328921565926E-9   0.10711501522195091
6.483876355662391E-7      2.841143704761519E-7     1.5107800577332912E-6    -1.5905312997026627E-11  -6.976630156651145E-12   -2.7919193998399755E-9   0.10711504816729976
5.682287409523213E-7      5.682287409523213E-7     1.7135037937637208E-6    -9.5345779586685E-12     -9.5345779586685E-12     -2.7835784749638033E-9   0.1071150444580593
4.203381748702569E-7      0                        1.9323557036101533E-6    -6.109089875786584E-12   0                        -2.7830197880499245E-9   0.10711505880521767
2.948292364675709E-7      2.948292364675709E-7     1.931616128015576E-6     -4.264593428033711E-12   -4.2645934280337104E-12  -2.7830500069126733E-9   0.10711504005433217
0                         0                        2.1632878541943812E-6    0                        0                        -2.778925695195329E-9    0.1071150434677879
5.141035154996489E-7      5.141035154996489E-7     1.306912345428857E-6     -1.7464873377839653E-11  -1.7464873377839653E-11  -2.799636813007677E-9    0.10711491899887339
8.151808402954989E-7      4.987851335741535E-7     9.910315597693542E-7     -3.628775638833633E-11   -2.1793232373129114E-11  -2.7980891383362628E-9   0.10711491801711284
7.285465301801104E-7      0                        1.3080563217028617E-6    -2.4726871098638188E-11  0                        -2.7993663575162963E-9   0.10711498056141756
6.724794206764976E-7      1.8752449504905186E-7    1.2051104402353209E-6    -2.8188952354439433E-11  -8.008180041084579E-12   -2.80582453076923E-9     0.10711508228390977
1.1876179070428708E-6     1.1876179070428708E-6    -6.737489918236735E-7    -2.2867772489787936E-11  -2.2867772489787936E-11  -2.7417094546496855E-9   0.10711502294050046
1.3006167988546542E-6     8.573714283981463E-7     -2.9064221906780326E-7   -3.733850675026623E-11   -2.4517092530954286E-11  -2.7463172015831493E-9   0.10711501257926329
1.2834458589864745E-6     0                        7.734389744233038E-7     -4.3292761774071576E-11  0                        -2.7809216890231583E-9   0.10711505498898742
1.4210835752900004E-6     0                        4.594670633588958E-7     -4.837187144756217E-11   0                        -2.770456018354785E-9    0.10711503271647235
1.7690861389996768E-6     2.2302988552713741E-7    -5.395093892909575E-7    -3.1135246065889186E-11  -3.941280828914593E-12   -2.745272474864754E-9    0.10711504141575717
1.8110089732843705E-6     0                        -7.113681697262108E-7    -2.804459082977018E-11   0                        -2.743674363000749E-9    0.10711499116796969
1.668211168566676E-6      0                        -9.261762762412462E-8    -4.0811942258401745E-11  0                        -2.752554828675052E-9    0.10711500316931918
1.5154336610269328E-6     0                        -4.1307358761630373E-7   -4.450046771687366E-11   0                        -2.7424283951030076E-9   0.10711507339239594
1.263563763025519E-6      0                        -1.7749021894763122E-6   -1.390358286549736E-11   0                        -2.735139001074665E-9    0.10711502034256652
9.229683537939696E-7      0                        -2.09203068973325E-6     -8.877220983190646E-12   0                        -2.7347842342470095E-9   0.10711503353927966
1.1976615504513405E-6     3.785182676390166E-7     -1.7631819354881708E-6   -1.3449006398426632E-11  -4.235010398919536E-12   -2.734886042359206E-9    0.10711502024290315
7.984734900617355E-7      3.2894988149076447E-7    -2.337304247979804E-6    -5.842800161720726E-12   -2.406036451898307E-12   -2.737426474551293E-9    0.10711504721658159
1.0719985673386671E-6     6.67507827824543E-7      -1.746026413323214E-6    -1.2163221751988505E-11  -7.541515416642016E-12   -2.7348419052015216E-9   0.1071150377685591
6.137091122485573E-7      6.137091122485573E-7     -2.0910406237532864E-6   -6.011178130083397E-12   -6.011178130083397E-12   -2.734223217469652E-9    0.10711503110079763
5.011168761808543E-7      0                        -2.414987592119662E-6    -3.833156551092328E-12   0                        -2.7364209958158825E-9   0.1071150267119382
3.4597657679967147E-7     3.4597657679967147E-7    -2.41407398119559E-6     -2.6674584289641E-12     -2.6674584289641E-12     -2.736314457008752E-9    0.10711503758283578
0                         0                        -2.6909188771865655E-6   0                        0                        -2.7389683999838386E-9   0.10711504023705185
1.0496868246418603E-6     1.0496868246418603E-6    -1.0159928575926648E-6   -2.0477832736353527E-11  -2.0477832736353527E-11  -2.734882410171595E-9    0.10711499365414776
1.1644402723921538E-6     7.872651184813732E-7     -1.0448545818947607E-6   -2.4589865519695557E-11  -1.6523275300415027E-11  -2.7325707632022063E-9   0.10711499296366953
8.768218412843256E-7      8.768218412843256E-7     -1.6690549273963402E-6   -1.1131816516298489E-11  -1.1131816516298489E-11  -2.73356172533178E-9     0.10711505078620086
9.050938977976488E-7      9.050938977976488E-7     -1.284231896567321E-6    -1.7317888948198713E-11  -1.7317888948198713E-11  -2.7302859726520227E-9   0.10711503152389654
1.359463859220062E-6      7.445223476784671E-7     -1.3409665449358153E-6   -1.8008528046702512E-11  -9.876469336099236E-12   -2.737006261445139E-9    0.10711507055495757
9.393533701800021E-7      6.353947490003733E-7     -1.2512554839579523E-6   -2.2234493638939853E-11  -1.4989373782583048E-11  -2.7252498516274272E-9   0.10711499760483649
1.3848306419113616E-6     2.6242170616047625E-7    -1.290734691451894E-6    -2.2629386331849954E-11  -4.182919883005162E-12   -2.7336913913627797E-9   0.10711506061656463
1.5043031957036607E-6     2.8841366399368085E-7    -7.804025848758487E-7    -3.3764540657052856E-11  -6.495621912973417E-12   -2.7371965748544904E-9   0.10711506559689132
1.5087006156431333E-6     0                        -1.1314397548010474E-6   -2.557607723110207E-11   0                        -2.735474098609538E-9    0.10711505515574944
1.17898344069365E-6       0                        -1.4059945812997147E-6   -2.1743169939162503E-11  0                        -2.728796627774537E-9    0.10711504403809834
9.373703844193786E-7      2.408135832407677E-7     -1.5433501763462393E-6   -1.763324944351037E-11   -4.500467063342289E-12   -2.725667795010397E-9    0.10711505270236014
1.5228370167032892E-6     0                        1.6850998605400578E-7    -4.806393154393069E-11   0                        -2.7601084665989653E-9   0.10711503616603911
1.4925531518373288E-6     1.7814498796642218E-7    -1.7601880443152894E-7   -4.924649395962434E-11   -5.749127023102862E-12   -2.7488958247495597E-9   0.10711505068128714
1.3200645556273877E-6     2.834157862026677E-7     6.180825348409564E-7     -4.568040616309463E-11   -9.745097696657837E-12   -2.7761557366173757E-9   0.10711500860692337
1.376694672692081E-6      1.5838542612700574E-7    3.024727875259329E-7     -5.47594164213677E-11    -6.367782276109076E-12   -2.7668407958999806E-9   0.10711509222213647
9.168310885100441E-7      9.168310885100441E-7     7.924677763358147E-7     -2.971262670718715E-11   -2.971262670718715E-11   -2.7802338939645437E-9   0.10711501764132268
1.1358157088203485E-6     6.743348035841426E-7     5.687578724081709E-7     -4.3354636211033625E-11  -2.5740833241496316E-11  -2.7765051503569215E-9   0.10711502804415125
1.0460205899816801E-6     1.0460205899816801E-6    5.033472086244984E-7     -3.1182524944394676E-11  -3.1182524944394676E-11  -2.769686658795586E-9    0.10711496217089043
1.1406184941230892E-6     1.1406184941230892E-6    2.5843027642887757E-7    -2.971307229426474E-11   -2.971307229426474E-11   -2.761484476412546E-9    0.10711491506089314
1.2486508731957008E-6     8.537250332642248E-7     3.605781858437433E-7     -3.769707022466812E-11   -2.576225433653926E-11   -2.765756677223954E-9    0.1071149611851664
1.0956299491246926E-6     1.0956299491246926E-6    -3.920504060591756E-8    -3.3504521468737184E-11  -3.3504521468737184E-11  -2.7535320650173337E-9   0.10711500206566572
1.3095004473319966E-6     8.869557743667048E-7     1.5802463563836E-7       -3.712552850778758E-11   -2.5226445532098824E-11  -2.759360009825099E-9    0.1071150340562162
1.2945614217668716E-6     7.497038894396516E-7     -7.660463358200299E-7    -3.1181288012227774E-11  -1.8019872936712842E-11  -2.736220094630306E-9    0.10711504199795387
1.023443508683535E-6      1.023443508683535E-6     -3.8768561569865154E-7   -3.4854348364353244E-11  -3.4854348364353244E-11  -2.741467498023422E-9    0.10711493933429696
1.1410550880078811E-6     7.662801707098991E-7     -1.8248390760209364E-7   -4.9301828574958725E-11  -3.2987914957347394E-11  -2.746944824800981E-9    0.10711498564400493
1.1497156385471557E-6     7.143697731964164E-7     -4.960575511325407E-7    -4.3706572036039777E-11  -2.7147648674400435E-11  -2.7357726025005293E-9   0.10711499943941846
9.147752309404959E-7      6.507572456700419E-7     6.401562864589621E-7     -4.8117954843277934E-11  -3.4429250765574835E-11  -2.788288190438221E-9    0.10711523628171969
6.846742224847093E-7      6.846742224847093E-7     7.641283525648751E-7     -4.205877436598507E-11   -4.205877436598507E-11   -2.8014256367791526E-9   0.1071149106624749
9.642303995478582E-7      0                        7.584624027762138E-7     -5.950726267629535E-11   0                        -2.8014781051882236E-9   0.10711492833380422
8.802637003947348E-7      2.4747228695204413E-7    8.78701340687704E-7      -4.94268926224914E-11    -1.3644767436546499E-11  -2.80381150597306E-9     0.10711511520666392
1.0584371589196233E-6     2.5381931445156447E-7    5.895846328985916E-7     -6.316399482021664E-11   -1.5057804444875702E-11  -2.7898353814045072E-9   0.10711530987953093
5.207434906340682E-7      5.207434906340682E-7     9.819813707271965E-7     -3.2538971684246516E-11  -3.2538971684246516E-11  -2.815914843398225E-9    0.10711511557685416
7.457126214824308E-7      4.6195635490212127E-7    7.963313595124E-7        -5.217420196567789E-11   -3.2124692792569665E-11  -2.809853330965962E-9    0.10711459327464909
5.966114556552885E-7      3.541339928415656E-7     1.0935459054812587E-6    -3.1211070515923727E-11  -1.8714881825368886E-11  -2.812560178664385E-9    0.10711510013778011
7.375468563444964E-7      0                        9.804651224028096E-7     -4.603103238454139E-11   0                        -2.815458580245693E-9    0.10711512226677222
4.58072157616979E-7       2.1559469480325621E-7    1.3599225522199642E-6    -1.6844123548878573E-11  -7.827005251416287E-12   -2.8053221097234384E-9   0.10711507481541932
3.4572208188723094E-7     0                        1.5124645014825356E-6    -1.0237456775748645E-11  0                        -2.800585253579973E-9    0.1071150792192561
2.43664894557476E-7       2.43664894557476E-7      1.5147346642046078E-6    -7.201073286835741E-12   -7.201073286835741E-12   -2.8002647792413925E-9   0.1071150761138094
0                         0                        1.7077450358731256E-6    0                        0                        -2.793362996767201E-9    0.10711504621697202
3.2452271976254116E-7     3.2452271976254116E-7    1.1423306777559261E-6    -1.928056222754715E-11   -1.928056222754715E-11   -2.8244116121071976E-9   0.10711518244510997
4.593172982071206E-7      0                        1.1421848841249393E-6    -2.714640755615542E-11   0                        -2.8238810136983027E-9   0.10711537826316263
6.258931307610574E-7      2.1031151375780498E-7    9.930896802845623E-7     -4.259745804512446E-11   -1.3895034144672047E-11  -2.8223169258294976E-9   0.10711507322356044
9.225804508919567E-7      9.225804508919567E-7     -7.249328272672068E-7    -3.1662515337362564E-11  -3.1662515337362564E-11  -2.729768741402013E-9    0.1071150419719087
1.1196576957242617E-6     0                        4.943704909109857E-7     -6.887223329879693E-11   0                        -2.7853842696305894E-9   0.10711527498374947
1.2177548021358208E-6     0                        2.1031478354282418E-7    -7.336298796402908E-11   0                        -2.767562210032356E-9    0.10711517938649594
1.3420639987655074E-6     0                        -7.536453253788447E-7    -4.178534104710855E-11   0                        -2.731197724063362E-9    0.10711503900811319
1.3957107147188347E-6     2.0264801885463987E-7    -5.087515370913669E-7    -4.714207623302026E-11   -6.816041876703273E-12   -2.737531189740416E-9    0.10711502480270173
1.2171933097046566E-6     3.3533830505794185E-7    -8.530883551643023E-7    -3.903983189503829E-11   -1.0565436497923259E-11  -2.7273782861104088E-9   0.10711505299684235
1.2795955634656853E-6     0                        -1.284746419741673E-7    -6.842666187526347E-11   0                        -2.747820849514387E-9    0.10711517345621645
1.2831229221643987E-6     1.9460021762524047E-7    -3.316238887666284E-7    -6.077059232116387E-11   -9.17805978810552E-12    -2.7389865222312015E-9   0.10711505635973383
1.1537423753893568E-6     0                        -4.681289031155769E-7    -6.790153130823453E-11   0                        -2.727042957675516E-9    0.1071149492101357
1.0942356185771056E-6     1.6766915252897092E-7    -7.998829784851609E-7    -4.869621667483977E-11   -7.520224374694229E-12   -2.7190834069373826E-9   0.10711512378996212
4.969951077673685E-7      4.969951077673685E-7     -1.6529772413745101E-6   -9.706205918529389E-12   -9.706205918529389E-12   -2.7221373781998203E-9   0.1071150221312105
8.998950975391277E-7      4.38410920642174E-7      -1.8805428085647951E-6   -1.061636292619513E-11   -5.2278591739665116E-12  -2.7327040268601757E-9   0.10711502596816616
7.233357647087327E-7      3.307375847097506E-7     -1.4676703639553861E-6   -1.7779617183447464E-11  -8.13708263745711E-12    -2.7187843343518303E-9   0.10711504225159627
7.851963599979733E-7      0                        -1.6095707953116531E-6   -1.5592640620424696E-11  0                        -2.7227238091455234E-9   0.10711501317564977
6.410957338826575E-7      2.4849755388367543E-7    -1.6312740183430815E-6   -1.3358797269503567E-11  -5.05208015399593E-12    -2.7212571939076672E-9   0.10711504759612259
4.108857012721011E-7      0                        -1.9128377978917244E-6   -6.152295457326172E-12   0                        -2.7256345740090236E-9   0.10711502602773265
2.8022192355958717E-7     2.8022192355958717E-7    -1.9169841906492644E-6   -4.20636977674195E-12    -4.206369776741951E-12   -2.7256191925908164E-9   0.10711500787411728
0                         0                        -2.1445642672151555E-6   0                        0                        -2.729978933896788E-9    0.10711499092742154
7.891623315192221E-7      7.891623315192221E-7     -1.025381410535079E-6    -2.5840564631482356E-11  -2.5840564631482356E-11  -2.721128892109846E-9    0.10711495308893192
9.574897905174354E-7      6.268768227513657E-7     -8.479602304556739E-7    -3.7783720507631074E-11  -2.4615762878013528E-11  -2.721187690444162E-9    0.10711506553480835
6.614751694195677E-7      6.614751694195677E-7     -1.3257699325991192E-6   -1.7692915739340802E-11  -1.7692915739340802E-11  -2.7194002484417187E-9   0.10711491919955908
8.70620262765021E-7       5.126198055026012E-7     -1.0324354345589673E-6   -3.302805191512751E-11   -1.9447510465081632E-11  -2.715787432429937E-9    0.10711506218401953
1.0951758999133125E-6     0                        -1.0512453804021713E-6   -3.557609051015032E-11   0                        -2.720766843549517E-9    0.10711495413463547
1.092360154377026E-6      2.408135832407677E-7     -1.2641874688914985E-6   -2.579871945582448E-11   -5.7873283289993835E-12  -2.7249079688316786E-9   0.107115055563828
8.704614789626998E-7      0                        -1.2713119035832594E-6   -2.715522691840381E-11   0                        -2.715447078953968E-9    0.10711506077963037
9.609427470602399E-7      1.7825013270800226E-7    -1.123983812553121E-6    -3.3234856866412235E-11  -6.1912379575604476E-12  -2.7160598260788253E-9   0.10711501702555681
7.041413384777376E-7      1.7825013270800226E-7    -1.2402767621931843E-6   -2.6951061532251504E-11  -6.677779559424978E-12   -2.7071186859856373E-9   0.10711499505506382
1.178901250902587E-6      1.5364195707820446E-7    4.279476204428173E-8     -7.992061780118714E-11   -1.0063124646501756E-11  -2.757700444688493E-9    0.1071152225459056
1.1705351296099625E-6     1.8655241639584106E-7    -1.544962404418901E-7    -7.846296761386766E-11   -1.2619236502406806E-11  -2.7444467367972534E-9   0.10711521711971624
1.1208116321467791E-6     2.2046780996692893E-7    3.3585121158303107E-7    -7.5201312280017E-11     -1.4740910481962846E-11  -2.777840932151404E-9    0.10711525385995348
8.065699174359866E-7      8.065699174359866E-7     5.033750139453256E-7     -4.727087952302823E-11   -4.727087952302823E-11   -2.784019072986169E-9    0.10711538599894774
9.4347577699519E-7        7.076521919919535E-7     3.890955073781111E-7     -5.583846478697071E-11   -4.220679605710062E-11   -2.777833325972429E-9    0.10711515364965636
1.06242556002828E-6       7.997959131161029E-7     1.103790462160445E-7     -5.079081012847929E-11   -3.858025822193073E-11   -2.7604076168791784E-9   0.1071150463908488
8.981348945916426E-7      8.981348945916426E-7     1.97565850690766E-7      -4.8335311292837685E-11  -4.8335311292837685E-11  -2.7657687285177726E-9   0.10711512129013466
8.674284052192152E-7      8.674284052192152E-7     -1.602473131434294E-7    -5.265107410436777E-11   -5.265107410436777E-11   -2.7449005629539893E-9   0.1071150282123541
9.81415698908306E-7       6.34251987395196E-7      -3.371607684916999E-7    -6.249029082597175E-11   -4.0059956159166496E-11  -2.732943317076188E-9    0.10711503840893054
9.329542674996199E-7      6.884013220147537E-7     -6.010261367152772E-7    -4.7790678431717596E-11  -3.516792113674526E-11   -2.723629500908678E-9    0.10711501828189715
7.992801114487949E-7      7.992801114487949E-7     -4.6582737596709536E-7   -5.0024616141980416E-11  -5.0024616141980416E-11  -2.7253619310970697E-9   0.10711496437862157
6.138028581316403E-7      6.138028581316403E-7     4.964773943435265E-7     -6.925699188375068E-11   -6.925699188375068E-11   -2.80968026244134E-9     0.10711394739103443
7.958878794118816E-7      4.6013772850602506E-7    3.9349174605139467E-7    -8.908369919545444E-11   -5.2281170018705426E-11  -2.7994818989151937E-9   0.10711383008909245
6.762444026693721E-7      4.2512757623011724E-7    6.016311592554458E-7     -7.796287902085166E-11   -4.870887808925786E-11   -2.8232411343343624E-9   0.10711308038105831
9.098951533284554E-7      3.5958370830227477E-7    6.690121449644127E-7     -6.237988678907697E-11   -2.4378700031471702E-11  -2.8005300815545577E-9   0.10711530407773548
5.000000000000551E-7      5.000000000000551E-7     7.071067811864708E-7     -5.896839732046308E-11   -5.896839732046308E-11   -2.8353387777896425E-9   0.10711107658114176
9.119212154951634E-7      2.0753643628362608E-7    3.5401740683830486E-7    -1.0266909641740038E-10  -2.3012205129625244E-11  -2.795749679470689E-9    0.10711554938382319
7.968097622118972E-7      2.2422284270046172E-7    5.61086730956227E-7      -8.980022663781337E-11   -2.506889915152613E-11   -2.817863333128091E-9    0.10711429121947609
1.0238684621577404E-6     4.409356199338856E-7     4.613876396232379E-7     -6.623754437807877E-11   -2.839531862447395E-11   -2.7846393356462643E-9   0.10711520881292105
8.680483265931488E-7      0                        4.964773943435015E-7     -9.65726943982135E-11    0                        -2.8102416698704348E-9   0.10711512404181468
5.79306840845615E-7       2.330985324665536E-7     7.810689203338038E-7     -6.83598113081629E-11    -2.6609077669715897E-11  -2.8444036197886295E-9   0.10711459958530276
7.071067811866024E-7      0                        7.071067811864939E-7     -8.15661520909464E-11    0                        -2.8348097948202376E-9   0.10711265372182625
3.510625322462521E-7      3.510625322462521E-7     8.680483265930399E-7     -3.977046906082821E-11   -3.977046906082821E-11   -2.855973984511831E-9    0.10711307998651218
4.964773943436203E-7      0                        8.680483265930806E-7     -5.5014609011343397E-11  0                        -2.854056061196104E-9    0.10711488596262896
2.1462545366208736E-7     0                        1.188587304595037E-6     -1.3271511208286093E-11  0                        -2.829746663022941E-9    0.10711570542584982
1.5155087560632556E-7     1.5155087560632556E-7    1.189070495865649E-6     -9.337476185933444E-12   -9.337476185933444E-12   -2.8294538582363478E-9   0.10711543974674251
0                         0                        1.3248937108519625E-6    0                        0                        -2.8182620114868524E-9   0.1071152956452119
3.874464212090118E-7      1.5492223083049257E-7    9.087818071940227E-7     -4.149275124333967E-11   -1.6324476653407428E-11  -2.857388835543212E-9    0.10711046861757458
1.8956676371177018E-7     1.8956676371177018E-7    9.633934265156953E-7     -2.038519697383813E-11   -2.038519697383813E-11   -2.8612183165962206E-9   0.10711415229358141
2.680878882160721E-7      0                        9.633934265157756E-7     -2.8594782210498117E-11  0                        -2.86065417904715E-9     0.10711547178504945
6.941772921677016E-7      6.941772921677016E-7     -7.50132125284174E-7     -4.179250551261277E-11   -4.179250551261277E-11   -2.709415235019487E-9    0.1071153019919177
9.633934265158158E-7      0                        2.680878882159273E-7     -1.0800654604966823E-10  0                        -2.7853405447136095E-9   0.10711502445370992
9.683371147212482E-7      1.7749348761283385E-7    1.7555424833470227E-7    -1.0937271830502842E-10  -1.9968231363203484E-11  -2.77516631981377E-9     0.10711560687888565
1.0000000000000008E-6     0                        0                        -1.1421863007798496E-10  0                        -2.7547262255946114E-9   0.1071143029182371
9.712779274495748E-7      0                        -7.466776018060194E-7    -5.969071879302255E-11   0                        -2.708818715574586E-9    0.10711520783221772
9.478106148926584E-7      1.4492081825098765E-7    -5.498663838931214E-7    -7.88637336670798E-11    -1.2266779212410561E-11  -2.708310563627186E-9    0.10711544450707472
9.63393426515723E-7       0                        -2.68087888216261E-7     -1.0977344786220978E-10  0                        -2.724026582237901E-9    0.10711210972897389
1.1219793608514554E-6     1.9686656567347036E-7    -4.3255674840931566E-7   -7.071444747688574E-11   -1.2447755509490464E-11  -2.7272507750812456E-9   0.1071154676485113
8.680483265931498E-7      0                        -4.964773943434993E-7    -9.727927459745184E-11   0                        -2.698893484624014E-9    0.10711547070148043
7.791580379736208E-7      1.7438723529465885E-7    -6.020812603190572E-7    -8.74474174633452E-11    -1.942242485530979E-11   -2.687136384491751E-9    0.10711578497049862
5.81573082748308E-7       0                        -1.2838312796822977E-6   -2.3749053552872062E-11  0                        -2.7026465693813626E-9   0.10711500119444867
4.048130769709247E-7      4.048130769709247E-7     -1.2924127682223153E-6   -1.6232618040996494E-11  -1.6232618040996494E-11  -2.7024617454397276E-9   0.10711502406227363
5.523249611098793E-7      2.6153841973575186E-7    -1.145425347129212E-6    -2.8879777469775036E-11  -1.3691249604765658E-11  -2.69494566320409E-9     0.10711502830818272
2.2496028853908007E-7     2.2496028853908007E-7    -1.5061045781524589E-6   -6.978295721971685E-12   -6.978295721971685E-12   -2.7076652843671746E-9   0.10711508271554966
4.931930798596221E-7      2.0240653848546683E-7    -1.2881220239523064E-6   -2.0964562135192413E-11  -8.509448246551666E-12   -2.7004983956437652E-9   0.10711500257442688
3.393347079956282E-7      0                        -1.5054885677005976E-6   -1.0460343556579916E-11  0                        -2.7079526051449786E-9   0.10711503296827427
0                         0                        -1.692985133536914E-6    0                        0                        -2.714915286149086E-9    0.10711495634374148
6.877780126579306E-7      4.591750645390193E-7     -8.858857161216237E-7    -4.407993377917697E-11   -2.9630288334670125E-11  -2.6980223765053265E-9   0.10711551551727626
5.230768394714859E-7      5.230768394714859E-7     -1.0070194145761262E-6   -3.074551971343349E-11   -3.074551971343349E-11   -2.69549785754782E-9     0.10711494005626519
8.267095942071927E-7      3.565002654159767E-7     -1.196722244704071E-6    -2.800107070180952E-11   -1.2013809773724265E-11  -2.714284315788989E-9    0.10711507818484053
4.516937466780837E-7      3.063004759910061E-7     -1.0067368368611272E-6   -3.435384187100353E-11   -2.307953855157909E-11   -2.677708432560225E-9    0.10711514542383645
3.3396984822058336E-7     3.3396984822058336E-7    -1.0591533779395985E-6   -2.4540294618912514E-11  -2.4540294618912514E-11  -2.676586470825088E-9    0.10711500553294985
7.395513207803985E-7      0                        -1.0013762721233555E-6   -4.379402044370591E-11   0                        -2.6960065080684824E-9   0.10711553416298783
8.179497250784822E-7      2.384990795460119E-7     -8.153558380157388E-7    -5.692903148515275E-11   -1.633832990746474E-11   -2.698435981251815E-9    0.1071151148760248
5.244011777267302E-7      1.3076920986787593E-7    -1.0067368368611397E-6   -3.999193986806915E-11   -9.713897275230812E-12   -2.677618445488725E-9    0.10711525162754236
3.5850097562897827E-7     1.6168499169955115E-7    -1.1034544356889852E-6   -2.5458895879878716E-11  -1.1317590863813116E-11  -2.6765024409112405E-9   0.10711543492387673
4.739946727738696E-7      0                        -1.0608946760666526E-6   -3.456369003497544E-11   0                        -2.6775073144792033E-9   0.10711498959085343
